"","X","site_id","county","date","year","site_name","transect_num","meadow_width_m","emergent_width_m","submergent_width_m","point_num","gps_lon","gps_lat","water_depth_cm","bottom_vis","substrate_type","org_depth_cm","unvegetated_pcnt","total_cover_pcnt","standing_dead_pcnt","detritus_pcnt","variable","Hydrocharis.morsus.ranae","Phragmites.australis","Phragmites.australis..native.","Typha.angustifolia","Typha.glauca","Typha.glauca..hybrid.","Typha.latifolia","Typha.sp.","typha_combined","hyd_bin","typh_bin","UTM","UTM_X","UTM_Y"
"479",592,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",2,61,150,25,3,-84.362073,45.993408,15,"V","Cly/Slt",2,0,40,1,95,"percent_cover",0,0,0,0,0,0.5,0,0,0.5,0,1,"16N",704282.634018617,5096698.67649921
"480",593,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",2,61,150,25,4,-84.361925,45.993434,15,"V","Cly/Slt",2,0,26,8,95,"percent_cover",0,0,0,0,0,0.5,0,0,0.5,0,1,"16N",704293.999221139,5096701.94498138
"481",594,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",2,61,150,25,5,-84.361793,45.993423,15,"V","Cly/Slt",2,0,25,3,90,"percent_cover",0,0,0,0,0,0.5,0,0,0.5,0,1,"16N",704304.261634918,5096701.06161862
"482",595,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",2,61,150,25,6,-84.36138,45.993466,40,"V","Cly/Slt",2,0,100,5,20,"percent_cover",0,0,0,0,0,0,8,0,0,0,0,"16N",704336.085469506,5096706.89907933
"483",596,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",3,150,114,25,1,-84.362119,45.991871,3,"V","Sand",20,30,50,8,70,"percent_cover",0,0,0,0,0,0.5,0,0,0.5,0,1,"16N",704284.730578629,5096527.7935195
"484",597,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",3,150,114,25,3,-84.361539,45.991917,5,"V","Cly/Slt",20,60,17,35,40,"percent_cover",0,0,0,0,0,0.5,0,0,0.5,0,1,"16N",704329.476905028,5096534.39278993
"485",598,630,"Mackinac","6/25/2011",2011,"Ailes Point Area Wetland #2",3,150,114,25,6,-84.360299,45.992041,40,"V","Cly/Slt",2,0,100,1,5,"percent_cover",0,0,0,0,0,8,0,0,8,0,1,"16N",704425.04669351,5096551.35303373
"486",599,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",1,0,185,12,6,-84.362355,45.994665,5,"NV","Cly/Slt",0,0,100,15,100,"percent_cover",0,0,0,0,0,75,0,0,75,0,1,"16N",704256.168724668,5096837.60905718
"487",600,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",1,0,185,12,7,-84.362139,45.994667,16,"NV","Cly/Slt",0,0,80,20,100,"percent_cover",0,0,0,0,0,80,0,0,80,0,1,"16N",704272.887751065,5096838.38552739
"488",601,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",2,65,149,12,1,-84.362287,45.993415,0,"Dry","Cly/Slt",5,0,80,2,100,"percent_cover",0,0,0,0.5,0,0,0,0,0,0,0,"16N",704266.036356262,5096698.90507124
"489",602,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",2,65,149,12,2,-84.362175,45.993424,0,"Dry","Cly/Slt",3,0,90,10,100,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",704274.676360008,5096700.1923948
"490",603,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",2,65,149,12,3,-84.362009,45.993449,0,"Dry","Cly/Slt",3,0,95,7,100,"percent_cover",0,0,0,4,0,3,0,0,3,0,1,"16N",704287.439141205,5096703.39595231
"491",604,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",2,65,149,12,4,-84.361837,45.993464,0,"Dry","Cly/Slt",2,0,42,8,100,"percent_cover",0,0,0,8,0,0,0,0,0,0,0,"16N",704300.703363891,5096705.50390761
"492",605,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",2,65,149,12,5,-84.361655,45.993455,0,"Dry","Cly/Slt",2,3,50,30,98,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",704314.830342887,5096704.97109148
"493",606,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",3,150,107,25,1,-84.362198,45.991901,0,"Dry","Cly/Slt",0,3,90,5,97,"percent_cover",0,0,0,1,0,5,0,0,5,0,1,"16N",704278.502302229,5096530.92387718
"494",607,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",3,150,107,25,2,-84.362001,45.991959,0,"Dry","Cly/Slt",0,0,40,1,100,"percent_cover",0,1,0,0,0,4,0,0,4,0,1,"16N",704293.544605867,5096537.87337617
"495",608,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",3,150,107,25,3,-84.361614,45.992086,0,"Dry","Cly/Slt",0,0,55,20,100,"percent_cover",0,3,0,0,0,20,0,0,20,0,1,"16N",704323.046526328,5096552.97665105
"496",609,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",3,150,107,25,4,-84.361245,45.992222,0,"Dry","Cly/Slt",0,0,65,2,100,"percent_cover",0,1,0,0,0,10,2,0,10,0,1,"16N",704351.121234732,5096569.0337899
"497",610,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",3,150,107,25,5,-84.360908,45.992298,0,"Dry","Cly/Slt",0,0,80,10,99,"percent_cover",0,0,0,8,0,0,0,0,0,0,0,"16N",704376.938715821,5096578.34274082
"498",611,630,"Mackinac","8/5/2012",2012,"Ailes Point Area Wetland #2",3,150,107,25,6,-84.360484,45.992422,3,"V","Cly/Slt",0,5,80,1,95,"percent_cover",0,0,0,0.5,0,20,3,0,20,0,1,"16N",704409.316591539,5096593.20812595
"499",614,630,"Mackinac","6/20/2013",2013,"Ailes Point Area Wetland #2",2,38,169,25,5,-84.362087,45.99349,1,"V","Cly/Slt",11,0,70,2,100,"percent_cover",0,0,0,2,0,0,0,0,0,0,0,"16N",704281.247970566,5096707.75099927
"500",615,630,"Mackinac","6/20/2013",2013,"Ailes Point Area Wetland #2",2,38,169,25,6,-84.361795,45.99352,11,"V","Cly/Slt",25,0,10,35,95,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",704303.74958552,5096711.83345406
"501",616,630,"Mackinac","6/20/2013",2013,"Ailes Point Area Wetland #2",2,38,169,25,7,-84.36143,45.993625,13,"V","Cly/Slt",60,0,100,3,15,"percent_cover",0,0,0,0,0,10,0,0,10,0,1,"16N",704331.627987016,5096724.43607612
"502",619,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",1,0,200,25,6,-84.36241,45.994819,65,"NV","Cly/Slt",80,55,45,4,98,"percent_cover",0,0,0,3,2,0,0,0,2,0,1,"16N",704251.342753802,5096854.57776169
"503",620,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,1,-84.36243,45.993436,16,"NV","Cly/Slt",60,65,35,20,98,"percent_cover",0,0,2,0,0,0,2,0,0,0,0,"16N",704254.885309569,5096700.87130065
"504",621,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,2,-84.362321,45.993443,18,"NV","Cly/Slt",60,80,20,5,98,"percent_cover",0,0,0,0,3,0,0,0,3,0,1,"16N",704263.300358658,5096701.92870515
"505",622,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,3,-84.362232,45.99344,23,"NV","Cly/Slt",100,70,30,3,98,"percent_cover",0,0,0,0,1,0,0,0,1,0,1,"16N",704270.20344754,5096701.82377218
"506",623,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,4,-84.362138,45.993466,25,"NV","Cly/Slt",100,75,25,2,98,"percent_cover",0,0,0,0,3,0,0,0,3,0,1,"16N",704277.386961257,5096704.95365793
"507",624,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,5,-84.362025,45.993472,22,"NV","Cly/Slt",100,75,25,2,98,"percent_cover",0,0,2,0,12,0,0,0,12,0,1,"16N",704286.115439325,5096705.91025568
"508",625,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,6,-84.361829,45.993592,35,"NV","Cly/Slt",30,80,20,4,100,"percent_cover",0,0,0,0,20,0,0,0,20,0,1,"16N",704300.851559183,5096719.74559351
"509",626,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",2,40,150,25,7,-84.361346,45.993669,61,"NV","Cly/Slt",45,40,60,2,98,"percent_cover",0,0,0,0,5,0,5,0,5,0,1,"16N",704337.970771928,5096729.54021585
"510",627,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",3,144,140,25,3,-84.361624,45.991822,0,"Dry","Cly/Slt",120,68,32,40,98,"percent_cover",0,0,0,0,8,0,0,0,8,0,1,"16N",704323.244255258,5096523.61986023
"511",628,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",3,144,140,25,4,-84.361281,45.991893,0,"Dry","Cly/Slt",120,65,35,20,98,"percent_cover",0,0,0,0,5,0,0,0,5,0,1,"16N",704349.545026326,5096532.38857498
"512",629,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",3,144,140,25,6,-84.360522,45.991955,37,"NV","Cly/Slt",120,80,20,12,98,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",704408.094240667,5096541.22557039
"513",630,630,"Mackinac","7/11/2014",2014,"Ailes Point Area Wetland #2",3,144,140,25,7,-84.360161,45.991973,50,"NV","Cly/Slt",120,30,70,30,90,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"16N",704435.984041333,5096544.1524332
"514",643,632,"Mackinac","7/7/2014",2014,"Ailes Point Area Wetland",2,33,280,50,2,-84.364658,45.980669,18,"V","Or/Cl",90,70,30,15,98,"percent_cover",0,0,0,2,10,0,0,0,10,0,1,"16N",704129.306109216,5095276.70909358
"515",644,632,"Mackinac","7/7/2014",2014,"Ailes Point Area Wetland",2,33,280,50,3,-84.364612,45.980655,20,"V","Or/Cl",90,85,15,7,98,"percent_cover",0,0,0,0,2,0,0,0,2,0,1,"16N",704132.920594979,5095275.27159027
"516",645,632,"Mackinac","7/7/2014",2014,"Ailes Point Area Wetland",2,33,280,50,5,-84.364456,45.980606,20,"V","Or/Cl",90,75,25,10,98,"percent_cover",0,0,0,0,2,0,0,0,2,0,1,"16N",704145.184025976,5095270.2275253
"517",646,632,"Mackinac","7/7/2014",2014,"Ailes Point Area Wetland",2,33,280,50,6,-84.364278,45.98053,24,"V","Or/Cl",90,60,40,4,100,"percent_cover",0,0,0,0,2,0,0,0,2,0,1,"16N",704159.250829231,5095262.24012464
"518",647,632,"Mackinac","7/7/2014",2014,"Ailes Point Area Wetland",2,33,280,50,7,-84.363566,45.980402,28,"V","Or/Cl",30,80,20,2,100,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",704214.87093193,5095249.84488465
"519",648,632,"Mackinac","7/7/2014",2014,"Ailes Point Area Wetland",3,48,30,25,9,-84.360393,45.977759,45,"V","Cly/Snd",20,90,10,5,35,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",704470.376556963,5094964.34387713
"520",649,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",1,133,176,83,1,-84.319715,45.982893,0,"Dry","Cly/Slt",5,0,45,2,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",707602.115578046,5095640.00669093
"521",650,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",1,133,176,83,2,-84.319431,45.982758,0,"Dry","Cly/Slt",41,3,70,2,90,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",707624.617326676,5095625.74842882
"522",651,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",1,133,176,83,7,-84.318054,45.982105,4,"V","Cly/Slt",10,0,12,12,100,"percent_cover",0,0,0,4,0,0,0,0,0,0,0,"16N",707733.714777446,5095556.79036521
"523",652,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",2,54,33,11,6,-84.31989,45.984603,0,"Dry","Cly/Slt",27,0,5,60,100,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",707582.16561055,5095829.53564897
"524",653,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",2,54,33,11,7,-84.319822,45.984621,0,"Dry","Cly/Slt",55,0,10,6,100,"percent_cover",0,0,0,3,0,2,0,0,2,0,1,"16N",707587.364950842,5095831.71279494
"525",654,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",2,54,33,11,8,-84.319766,45.984648,0,"Dry","Cly/Slt",45,0,15,12,100,"percent_cover",0,0,0,1,0,1,0,0,1,0,1,"16N",707591.601213455,5095834.85857842
"526",655,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",2,54,33,11,9,-84.319705,45.984686,2,"V","Cly/Slt",65,0,35,10,100,"percent_cover",0,0,0,1,0,6,0,0,6,0,1,"16N",707596.183581114,5095839.23953005
"527",656,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",2,54,33,11,10,-84.31965,45.984716,4,"V","Cly/Slt",55,25,20,8,70,"percent_cover",0,0,0,0,0,9,0,0,9,0,1,"16N",707600.331161696,5095842.71601987
"528",657,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",3,105,47,15,6,-84.317381,45.982841,10,"V","Cly/Slt",70,2,10,85,100,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",707783.086360913,5095640.31794251
"529",658,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",3,105,47,15,8,-84.317525,45.98274,0,"Dry","Cly/Slt",70,0,5,60,100,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",707772.31114983,5095628.7207946
"530",659,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",3,105,47,15,9,-84.317613,45.982672,1,"V","Cly/Slt",75,2,15,70,98,"percent_cover",0,0,0,0,0,7,0,0,7,0,1,"16N",707765.749777545,5095620.93618204
"531",660,635,"Mackinac","6/26/2013",2013,"Hill Channel Wetland",3,105,47,15,10,-84.31768,45.98261,8,"V","Cly/Slt",35,9,25,15,90,"percent_cover",0,0,0,0,0,7,0,0,7,0,1,"16N",707760.79245809,5095613.87299098
"532",661,635,"Mackinac","7/25/2018",2018,"Hill Channel Wetland",3,73,51,4,3,-84.316936,45.983272,5,"NV","Cly/Slt",123,12,88,8,95,"percent_cover",0,0,10,0,0,0,0,0,0,0,0,"16N",707815.939373751,5095689.36455702
"533",662,635,"Mackinac","7/25/2018",2018,"Hill Channel Wetland",3,73,51,4,4,-84.317081,45.983232,15,"V","Cly/Slt",140,76,24,35,100,"percent_cover",0,0,13,0,0,0,0,0,0,0,0,"16N",707804.858476588,5095684.5419871
"534",663,635,"Mackinac","7/25/2018",2018,"Hill Channel Wetland",3,73,51,4,6,-84.317428,45.983001,78,"V","Cly/Snd",94,71,29,10,100,"percent_cover",0,0,0,0,0,3,0,0,3,0,1,"16N",707778.847086535,5095657.97167889
"535",664,635,"Mackinac","7/25/2018",2018,"Hill Channel Wetland",3,73,51,4,7,-84.317505,45.982943,82,"NV","Cly/Slt",148,40,60,8,100,"percent_cover",0,0,0,0,0,10,0,0,10,0,1,"16N",707773.100308746,5095651.32678875
"536",665,635,"Mackinac","7/25/2018",2018,"Hill Channel Wetland",3,73,51,4,9,-84.31766,45.98288,81,"V","Cly/Slt",140,70,30,5,100,"percent_cover",0,0,0,5,0,7,0,0,7,0,1,"16N",707761.330872295,5095643.92284723
"537",666,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,3,-84.317008,45.99359,0,"Dry","Cly/Slt",1,0,60,0,100,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",707771.727426217,5096835.53275785
"538",667,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,4,-84.317096,45.993519,0,"Dry","Cly/Slt",1,0,75,6,100,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",707765.178718502,5096827.41478487
"539",668,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,6,-84.317341,45.993209,0,"Dry","Cly/Slt",1,0,55,8,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",707747.367022946,5096792.33354246
"540",669,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,7,-84.317355,45.993182,0,"Dry","Cly/Slt",1,0,30,50,100,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",707746.383973468,5096789.29723459
"541",670,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,8,-84.317384,45.993146,0,"Dry","Cly/Slt",1,0,95,30,100,"percent_cover",0,0,0,8,0,0,0,0,0,0,0,"16N",707744.273035938,5096785.22185696
"542",671,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,9,-84.317388,45.99313,0,"Dry","Cly/Slt",3,0,60,20,100,"percent_cover",0,0,0,40,0,0,0,0,0,0,0,"16N",707744.023187535,5096783.43377597
"543",672,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",1,88,18,40,10,-84.317399,45.99312,0,"Dry","Cly/Slt",2,15,50,10,85,"percent_cover",0,0,0,2,0,0,5,0,0,0,0,"16N",707743.208800229,5096782.29404259
"544",673,637,"Mackinac","8/8/2012",2012,"Flowers Creek Wetland",2,41,43,38,6,-84.315807,45.992558,0,"Dry","Cly/Slt",2,0,40,30,100,"percent_cover",0,0,0,18,0,0,0,0,0,0,0,"16N",707868.597258714,5096724.01030331
"545",674,637,"Mackinac","8/8/2012",2012,"Flowers Creek Wetland",2,41,43,38,7,-84.31591,45.992506,0,"Dry","Cly/Slt",3,3,65,50,95,"percent_cover",0,0,0,20,0,0,0,0,0,0,0,"16N",707860.815760961,5096717.96401017
"546",675,637,"Mackinac","8/8/2012",2012,"Flowers Creek Wetland",2,41,43,38,8,-84.316005,45.992454,0,"Dry","Cly/Slt",4,0,70,60,100,"percent_cover",0,0,0,50,0,0,0,0,0,0,0,"16N",707853.653767892,5096711.9386161
"547",676,637,"Mackinac","8/8/2012",2012,"Flowers Creek Wetland",2,41,43,38,9,-84.316062,45.992424,1,"NV","Cly/Slt",3,0,50,15,100,"percent_cover",0,0,0,30,0,0,0,0,0,0,0,"16N",707849.352070086,5096708.45670702
"548",677,637,"Mackinac","8/8/2012",2012,"Flowers Creek Wetland",2,41,43,38,10,-84.31609,45.992396,7,"NV","Cly/Slt",2,0,30,10,100,"percent_cover",0,0,0,20,0,0,0,0,0,0,0,"16N",707847.288637342,5096705.27272524
"549",678,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",3,25,144,5,2,-84.315116,45.992471,0,"Dry","Cly/Slt",0,0,90,15,100,"percent_cover",0,0,0,0,0,0,20,0,0,0,0,"16N",707922.434205367,5096716.1490079
"550",679,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",3,25,144,5,5,-84.315174,45.992334,0,"Dry","Cly/Slt",0,0,40,45,99,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",707918.456064845,5096700.77645868
"551",680,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",3,25,144,5,6,-84.315222,45.992203,0,"Dry","Cly/Slt",0,0,60,12,100,"percent_cover",0,0,0,50,0,0,0,0,0,0,0,"16N",707915.229821117,5096686.09664714
"552",681,637,"Mackinac","8/6/2012",2012,"Flowers Creek Wetland",3,25,144,5,7,-84.315468,45.991806,0,"Dry","Cly/Slt",0,0,85,4,70,"percent_cover",0,0,0,70,0,0,0,0,0,0,0,"16N",707897.666995411,5096641.34642668
"553",682,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",1,31,88,4,6,-84.317069,45.993585,70,"NV","Cly/Slt",20,76,24,2,80,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",707767.022407585,5096834.81802959
"554",683,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",1,31,88,4,10,-84.317914,45.993289,90,"NV","Cly/Slt",30,98,2,1,5,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",707702.69503616,5096799.72650297
"555",684,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",2,66,100,8,1,-84.315532,45.993568,1,"NV","Cly/Slt",2,70,30,65,10,"percent_cover",0,0,0,0,0,0,0,0,0,0,0,"16N",707886.108926811,5096836.94208844
"556",685,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",2,66,100,8,5,-84.31605,45.99333,45,"NV","Cly/Slt",50,31,69,1,85,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",707846.88739954,5096809.14701064
"557",686,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",2,66,100,8,6,-84.316307,45.993247,45,"NV","Cly/Slt",5,73,27,3,90,"percent_cover",0,0,0,0,0,7,0,0,7,0,1,"16N",707827.296536098,5096799.25448584
"558",687,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",2,66,100,8,8,-84.316717,45.99306,90,"NV","Cly/Slt",30,46,54,1,85,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",707796.246944101,5096777.40795027
"559",688,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",2,66,100,8,9,-84.316927,45.992975,110,"NV","Cly/Slt",25,85,15,1,30,"percent_cover",0,0,0,12,0,0,0,0,0,0,0,"16N",707780.303039089,5096767.41606522
"560",689,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",3,21,152,9,6,-84.314957,45.992438,65,"NV","Cly/Slt",45,43,57,5,85,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",707934.870828551,5096712.8979358
"561",690,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",3,21,152,9,7,-84.315189,45.992224,90,"NV","Cly/Slt",100,64,36,15,85,"percent_cover",0,0,0,35,0,0,0,0,0,0,0,"16N",707917.706659905,5096688.51599365
"562",691,637,"Mackinac","7/18/2017",2017,"Flowers Creek Wetland",3,21,152,9,8,-84.315479,45.992063,95,"NV","Cly/Slt",75,80,20,1,50,"percent_cover",0,0,0,15,0,0,0,0,0,0,0,"16N",707895.852212759,5096669.87106737
"563",692,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",1,50,50,50,6,-84.229312,45.989291,35,"V","Cly/Slt",30,80,20,20,95,"percent_cover",0,0,0,15,0,0,0,0,0,0,0,"16N",714579.381772203,5096590.54660693
"564",693,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",1,50,50,50,7,-84.229191,45.989251,48,"V","Cly/Slt",30,80,20,40,95,"percent_cover",0,0,0,20,0,0,0,0,0,0,0,"16N",714588.907212023,5096586.428686
"565",694,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",1,50,50,50,8,-84.229117,45.989239,55,"V","Cly/Slt",30,90,10,8,5,"percent_cover",0,0,0,8,0,0,0,0,0,0,0,"16N",714594.68449609,5096585.29494182
"566",695,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",2,162,40,75,4,-84.227876,45.990149,8,"V","Cly/Slt",50,85,15,10,98,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",714687.271950544,5096689.74420979
"567",696,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",2,162,40,75,7,-84.22809,45.989637,30,"V","Cly/Slt",20,80,20,5,95,"percent_cover",0,0,0,3,3,0,0,0,3,0,1,"16N",714672.679990118,5096632.28270752
"568",697,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",2,162,40,75,8,-84.228183,45.989524,30,"V","Cly/Slt",25,65,35,10,95,"percent_cover",0,0,0,6,0,0,0,0,0,0,0,"16N",714665.914885007,5096619.47735473
"569",698,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",2,162,40,75,9,-84.228266,45.989397,50,"NV","Cly/Slt",20,85,15,1,95,"percent_cover",0,0,0,12,0,0,0,0,0,0,0,"16N",714659.978349874,5096605.14354425
"570",699,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",2,162,40,75,10,-84.228277,45.989349,70,"NV","Cly/Slt",30,75,25,1,25,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",714659.3121551,5096599.7809721
"571",700,642,"Chippewa","7/9/2014",2014,"Prentiss Bay Wetland",3,60,40,30,7,-84.226968,45.988553,48,"V","Cly/Slt",20,75,25,30,95,"percent_cover",0,0,0,4,0,0,0,0,0,0,0,"16N",714763.767309123,5096514.87421029
"572",703,642,"Chippewa","7/6/2015",2015,"Prentiss Bay Wetland",2,194,75,5,5,-84.227474,45.990083,5,"V","Sand",7,78,22,3,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",714718.659441001,5096683.49571586
"573",704,642,"Chippewa","7/6/2015",2015,"Prentiss Bay Wetland",2,194,75,5,10,-84.227793,45.989079,76,"V","Cly/Slt",2,63,37,5,15,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"16N",714697.839798511,5096571.08861167
"574",708,660,"Chippewa","8/3/2016",2016,"Scammon Cove, Meade Island Wetland",2,219,57,25,4,-83.637217,45.950145,55,"V","Cly/Slt",15,0,100,1,40,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"17N",760617.025366726,5094008.30673346
"575",714,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",1,70,58,25,2,-84.617371,46.036711,2,"V","Sand",2,60,40,1,90,"percent_cover",0,0,1,0,0,0,0,0,0,0,0,"16N",684368.571908825,5100886.39898778
"576",715,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",1,70,58,25,5,-84.617781,46.036394,31,"V","Sand",6,20,80,0,100,"percent_cover",0,0,1,1,0,0,0,0,0,0,0,"16N",684337.901258313,5100850.22888354
"577",716,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",1,70,58,25,9,-84.61818,46.03608,55,"V","Sand",0,85,15,2,30,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",684308.071435295,5100814.41773967
"578",717,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",2,21,105,5,3,-84.616345,46.036127,0,"Dry","Sand",14,70,30,1,100,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",684449.906587937,5100823.89234825
"579",718,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",2,21,105,5,4,-84.616359,46.036099,2,"V","Sand",8,60,40,5,100,"percent_cover",0,0,0,0,0,0,4,0,0,0,0,"16N",684448.916482911,5100820.74897265
"580",719,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",2,21,105,5,5,-84.616433,46.036071,5,"V","Sand",8,50,50,1,100,"percent_cover",0,0,0,2,0,0,0,0,0,0,0,"16N",684443.283598617,5100817.46649381
"581",720,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",2,21,105,5,7,-84.616684,46.035871,40,"V","Pbl/Cbl",2,50,50,10,30,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",684424.526994515,5100794.66377719
"582",721,700,"Mackinac","7/1/2015",2015,"Jameson Road Area Wetland",2,21,105,5,8,-84.616901,46.035752,45,"V","Sand",8,60,40,10,75,"percent_cover",0,0,0,0.5,0,0,0,0,0,0,0,"16N",684408.131597864,5100780.93936986
"583",722,700,"Mackinac","7/2/2015",2015,"Jameson Road Area Wetland",3,26,70,25,9,-84.616141,46.03441,51,"V","Sand",0,95,5,3,0,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",684471.408154059,5100633.59945525
